CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service,Online_Security,Tech_Support,Num_Complaints,Satisfaction_Score,Num_Products,Warehouse_To_Home_KM,Days_Since_Last_Order,Cashback_Amount,Coupons_Used,Marital_Status,Preferred_Device,Churn
CUST-02985,18.0,Male,2,84.16,239.5,Month-to-Month,Electronic Check,DSL,No,No Internet,2,1.0,2,7.0,62.0,211.76,4,Married,Mobile,Yes
CUST-02986,28.0,Female,20,108.5,2072.98,Two Year,Bank Transfer,None,No,No,2,4.0,2,1.9,4.0,63.7,0,Single,Mobile,No
CUST-02987,40.0,Female,20,35.88,689.21,Two Year,Mailed Check,Fiber Optic,Yes,Yes,1,3.0,1,,4.0,151.55,4,Single,Mobile,No
CUST-02988,43.0,Female,58,66.32,3847.74,Month-to-Month,Electronic Check,Fiber Optic,No,No,1,3.0,5,1.0,16.0,282.63,2,Single,Tablet,No
CUST-02989,26.0,Female,17,108.87,1806.83,Month-to-Month,Mailed Check,Fiber Optic,No Internet,No,2,1.0,2,8.6,4.0,177.54,0,Divorced,Desktop,No
CUST-02990,75.0,Male,3,50.26,109.65,One Year,Mailed Check,Fiber Optic,No,Yes,0,1.0,2,19.6,116.0,11.13,0,Divorced,Mobile,No
CUST-02991,63.0,Female,20,114.77,2319.15,Two Year,Bank Transfer,DSL,Yes,Yes,1,4.0,2,62.5,63.0,58.6,2,Single,Tablet,No
CUST-02992,50.0,Male,2,27.71,134.49,Month-to-Month,Mailed Check,Fiber Optic,Yes,No Internet,3,4.0,1,12.7,2.0,246.07,2,Single,Desktop,Yes
CUST-02993,43.0,Female,5,108.27,439.76,Two Year,Electronic Check,Fiber Optic,No,Yes,3,3.0,1,5.3,71.0,143.35,1,Married,Mobile,No
CUST-02994,39.0,Female,1,62.52,54.0,Month-to-Month,Credit Card,DSL,Yes,No,2,1.0,3,3.5,10.0,20.97,2,Married,Mobile,Yes
CUST-02995,28.0,Male,17,25.37,454.45,Two Year,Electronic Check,DSL,No,No,1,4.0,2,17.8,11.0,107.67,3,Single,Mobile,No
CUST-02996,43.0,Female,2,105.95,250.91,One Year,Bank Transfer,Fiber Optic,Yes,No Internet,1,5.0,5,1.0,12.0,214.29,1,Single,Mobile,No
CUST-02997,45.0,Female,15,43.19,663.81,Month-to-Month,Credit Card,Fiber Optic,No Internet,No Internet,2,,2,4.6,2.0,223.22,1,Single,Desktop,No
CUST-02998,24.0,Male,64,20.23,1382.79,Month-to-Month,Mailed Check,DSL,No,No Internet,1,2.0,2,17.5,45.0,176.33,1,Married,Mobile,Yes
CUST-02999,46.0,Female,30,31.58,948.85,One Year,Credit Card,Fiber Optic,No,Yes,3,4.0,5,8.8,6.0,225.48,1,Divorced,Desktop,No
CUST-03000,39.0,Female,1,83.91,149.51,One Year,Mailed Check,None,No,No,1,1.0,1,10.4,6.0,127.26,2,Married,Tablet,No
CUST-03001,18.0,Female,6,115.78,662.36,Two Year,Credit Card,DSL,Yes,No,3,2.0,3,55.6,43.0,142.94,5,Single,Mobile,No
CUST-03002,29.0,Male,26,29.15,760.8,One Year,Bank Transfer,Fiber Optic,Yes,No Internet,3,3.0,1,7.8,1.0,129.03,2,Single,Desktop,No
CUST-03003,36.0,Male,54,64.19,3405.62,One Year,Bank Transfer,Fiber Optic,No Internet,Yes,2,3.0,5,13.6,12.0,87.78,0,Married,Mobile,No
CUST-03004,68.0,Female,1,36.06,81.1,Two Year,Electronic Check,DSL,No,Yes,1,5.0,2,,24.0,195.05,1,Married,Mobile,No
CUST-03005,49.0,Male,40,92.5,3693.98,One Year,Credit Card,Fiber Optic,Yes,Yes,0,4.0,4,17.4,3.0,198.84,2,Married,Tablet,No
CUST-03006,23.0,Female,19,29.81,584.28,Two Year,Mailed Check,None,No,No,2,3.0,4,10.8,16.0,259.28,0,Married,Mobile,No
CUST-03007,48.0,Male,18,41.98,739.97,Two Year,Electronic Check,None,Yes,No,2,5.0,4,5.9,13.0,95.68,0,Married,Desktop,No
CUST-03008,20.0,Female,72,37.64,2739.4,Two Year,Electronic Check,DSL,Yes,No,2,3.0,3,56.2,11.0,192.57,3,Single,Desktop,No
CUST-03009,57.0,Female,33,73.25,2437.12,Month-to-Month,Credit Card,None,Yes,Yes,0,4.0,5,5.2,9.0,102.8,5,Divorced,Desktop,No
CUST-03010,35.0,Male,45,105.32,4689.67,One Year,Bank Transfer,Fiber Optic,Yes,No,1,4.0,3,1.8,12.0,271.52,2,Single,Tablet,No
CUST-03011,40.0,Male,10,69.11,644.26,Month-to-Month,Mailed Check,DSL,No,No,0,4.0,3,39.0,14.0,97.3,4,Married,Desktop,No
CUST-03012,60.0,Female,19,23.82,451.19,Month-to-Month,Credit Card,DSL,No Internet,No,2,,1,5.8,4.0,236.45,1,Single,Tablet,Yes
CUST-03013,23.0,Female,22,74.34,1668.46,Month-to-Month,Credit Card,None,No,No,3,5.0,2,13.3,6.0,249.98,3,Single,Desktop,Yes
CUST-03014,22.0,Male,9,97.75,972.89,Two Year,Bank Transfer,Fiber Optic,No,No,0,3.0,3,15.6,72.0,107.82,2,Single,Mobile,No
CUST-03015,33.0,Female,20,31.22,639.55,Month-to-Month,Mailed Check,None,Yes,Yes,0,,1,4.5,86.0,63.77,3,Single,Mobile,Yes
CUST-03016,56.0,Male,6,,202.0,Month-to-Month,Bank Transfer,DSL,Yes,No Internet,0,4.0,5,8.3,147.0,22.11,1,Married,Tablet,Yes
CUST-03017,20.0,Male,3,36.78,29.7,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,0,5.0,1,2.5,19.0,273.2,3,Married,Mobile,No
CUST-03018,18.0,Female,11,92.61,1119.36,Month-to-Month,Electronic Check,DSL,No Internet,No Internet,3,3.0,3,32.4,4.0,196.19,1,Married,Mobile,Yes
CUST-03019,35.0,Male,32,77.17,2499.72,One Year,Mailed Check,DSL,Yes,No,4,4.0,1,13.2,34.0,245.96,3,Married,Mobile,No
CUST-03020,49.0,Female,59,72.06,4249.06,Month-to-Month,Credit Card,None,No,No,2,2.0,1,33.1,82.0,185.53,0,Single,Desktop,No
CUST-03021,58.0,Male,14,42.95,593.07,Month-to-Month,Credit Card,DSL,No Internet,Yes,0,4.0,3,4.5,0.0,47.9,1,Married,Desktop,No
CUST-03022,35.0,Male,24,51.22,1173.92,One Year,Credit Card,Fiber Optic,No,No Internet,0,4.0,2,15.1,0.0,91.07,5,Divorced,Mobile,No
CUST-03023,36.0,Male,2,114.59,188.12,Month-to-Month,Credit Card,None,Yes,No,2,3.0,1,3.7,28.0,101.25,4,Single,Tablet,Yes
CUST-03024,58.0,Female,56,42.06,2450.88,Month-to-Month,Bank Transfer,None,Yes,No,1,3.0,2,5.1,1.0,129.15,1,Divorced,Desktop,No
CUST-03025,18.0,Female,20,108.16,2113.75,Two Year,Credit Card,Fiber Optic,No Internet,No Internet,2,,2,6.7,14.0,15.69,3,Single,Mobile,No
CUST-03026,36.0,Female,36,76.05,2687.39,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,2,2.0,4,12.0,14.0,201.04,1,Single,Tablet,No
CUST-03027,44.0,Male,37,30.33,1087.1,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,1,4.0,3,12.2,3.0,81.18,2,Married,Desktop,No
CUST-03028,48.0,Male,7,64.73,393.2,Month-to-Month,Bank Transfer,DSL,No,No,0,5.0,3,3.4,41.0,144.03,3,Married,Mobile,Yes
CUST-03029,34.0,Female,18,112.85,2032.07,Two Year,Mailed Check,DSL,No,No,0,4.0,5,1.0,3.0,17.9,3,Single,Mobile,No
CUST-03030,42.0,Male,72,59.86,4364.37,Month-to-Month,Credit Card,DSL,Yes,No Internet,2,4.0,3,22.2,9.0,209.12,4,Married,Mobile,No
CUST-03031,18.0,Female,2,104.34,178.16,One Year,Bank Transfer,Fiber Optic,,No,1,5.0,1,11.2,38.0,164.35,2,Single,Desktop,No
CUST-03032,32.0,Male,27,43.64,1109.61,One Year,Credit Card,DSL,Yes,No,1,4.0,5,5.6,28.0,271.54,0,Married,Tablet,Yes
CUST-03033,48.0,Female,72,75.09,5421.07,One Year,Bank Transfer,DSL,No,No,1,3.0,1,1.0,19.0,59.17,3,Divorced,Mobile,No
CUST-03034,28.0,Male,8,102.39,816.33,Two Year,Electronic Check,Fiber Optic,No,No,0,4.0,1,1.7,1.0,287.31,3,Single,Desktop,No
CUST-03035,42.0,Female,47,110.07,5223.43,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,1,3.0,2,8.3,43.0,271.75,4,Single,Mobile,No
CUST-03036,48.0,Male,65,66.58,4304.97,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,0,5.0,1,9.9,52.0,88.72,1,Married,Tablet,No
CUST-03037,37.0,Male,32,81.97,2610.03,One Year,Mailed Check,DSL,No Internet,Yes,2,5.0,1,7.1,3.0,269.4,2,Divorced,Tablet,No
CUST-03038,44.0,Male,6,18.3,102.32,Two Year,Electronic Check,Fiber Optic,No Internet,Yes,2,5.0,2,12.5,128.0,87.59,0,Single,Desktop,No
CUST-03039,28.0,Male,9,43.32,394.33,Two Year,Credit Card,None,Yes,No,1,1.0,3,25.2,12.0,100.8,4,Divorced,Mobile,No
CUST-03040,39.0,Male,1,45.87,,One Year,Credit Card,DSL,No,Yes,1,3.0,2,17.0,16.0,272.7,2,Married,Desktop,No
CUST-03041,50.0,Female,42,27.35,1120.97,Two Year,Electronic Check,DSL,No,No,3,4.0,1,30.3,16.0,236.28,1,Married,Mobile,No
CUST-03042,44.0,Female,45,45.97,1976.13,Month-to-Month,Mailed Check,Fiber Optic,No,No,1,3.0,4,14.3,30.0,132.35,4,Single,Desktop,Yes
CUST-03043,33.0,Female,24,50.11,1174.37,Month-to-Month,Bank Transfer,None,No,No Internet,1,4.0,2,1.7,25.0,34.11,0,Divorced,Mobile,Yes
CUST-03044,45.0,Female,10,,1184.56,Month-to-Month,Credit Card,DSL,No Internet,No,4,4.0,4,2.4,24.0,138.98,0,Single,Desktop,No
CUST-03045,52.0,Female,1,84.86,127.37,Month-to-Month,Mailed Check,DSL,No,No,2,4.0,1,7.4,45.0,253.27,3,Divorced,Tablet,Yes
CUST-03046,18.0,Male,33,60.6,1976.24,One Year,Credit Card,DSL,No,No,2,3.0,2,5.0,78.0,177.58,4,Single,Mobile,No
CUST-03047,58.0,Male,31,116.81,3686.08,Two Year,Electronic Check,Fiber Optic,Yes,Yes,1,4.0,4,15.8,51.0,14.55,4,Single,Tablet,No
CUST-03048,37.0,Male,58,33.32,1931.12,One Year,Credit Card,None,No Internet,Yes,1,4.0,1,14.7,38.0,122.54,4,Single,Mobile,No
CUST-03049,47.0,Female,31,65.61,1967.02,One Year,Credit Card,Fiber Optic,No,No,2,4.0,5,9.3,1.0,209.97,1,Married,Desktop,No
CUST-03050,58.0,Male,42,82.71,3391.2,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,1,5.0,2,15.5,8.0,264.41,2,Single,Mobile,Yes
CUST-03051,22.0,Male,32,23.56,814.83,One Year,Electronic Check,Fiber Optic,No Internet,No,2,5.0,5,36.3,3.0,293.09,5,Married,Mobile,No
CUST-03052,32.0,Female,23,89.7,2044.45,Month-to-Month,Credit Card,DSL,No,No,0,2.0,3,10.2,57.0,251.02,5,Divorced,Desktop,No
CUST-03053,37.0,Male,13,27.99,303.17,One Year,Electronic Check,Fiber Optic,No,No,1,5.0,5,6.4,31.0,261.49,0,Single,Mobile,No
CUST-03054,31.0,Female,55,32.03,1648.69,Month-to-Month,Credit Card,DSL,No Internet,Yes,2,3.0,1,9.7,1.0,64.51,4,Married,Mobile,No
CUST-03055,66.0,Female,25,33.97,829.46,One Year,Bank Transfer,DSL,Yes,No,1,4.0,3,2.4,38.0,257.98,1,Single,Mobile,No
CUST-03056,30.0,Male,12,110.89,1350.92,Month-to-Month,Bank Transfer,DSL,No Internet,Yes,0,5.0,4,1.5,12.0,277.91,2,Single,Mobile,Yes
CUST-03057,34.0,Male,2,86.32,137.76,One Year,Electronic Check,Fiber Optic,Yes,No,1,4.0,5,7.9,23.0,190.26,1,Single,Mobile,No
CUST-03058,44.0,Female,8,83.54,615.66,Month-to-Month,Electronic Check,Fiber Optic,No,No,1,2.0,1,38.5,26.0,146.24,1,Married,Desktop,No
CUST-03059,25.0,Female,18,73.55,1296.43,Month-to-Month,Credit Card,Fiber Optic,Yes,No,2,3.0,1,29.8,5.0,243.41,1,Divorced,Tablet,No
CUST-03060,36.0,Male,7,47.28,393.12,Month-to-Month,Credit Card,DSL,Yes,No Internet,1,5.0,3,17.0,15.0,185.13,2,Married,Tablet,No
CUST-03061,46.0,Female,6,80.09,410.89,One Year,Mailed Check,DSL,No,No,2,3.0,1,19.0,16.0,248.29,3,Married,Mobile,No
CUST-03062,37.0,Female,17,59.01,971.08,One Year,Bank Transfer,DSL,Yes,Yes,1,5.0,1,29.6,28.0,135.43,1,Single,Desktop,No
CUST-03063,40.0,Male,4,32.54,190.7,Two Year,Bank Transfer,DSL,No Internet,No Internet,1,4.0,2,37.1,66.0,53.49,1,Married,Desktop,No
CUST-03064,34.0,Male,38,86.96,3329.19,One Year,Credit Card,Fiber Optic,Yes,No,2,5.0,2,16.2,28.0,275.28,2,Single,Mobile,No
CUST-03065,20.0,Female,15,30.96,473.36,Month-to-Month,Mailed Check,DSL,Yes,No,2,3.0,3,7.3,34.0,290.51,3,Married,Tablet,No
CUST-03066,46.0,Male,20,37.07,708.98,One Year,Mailed Check,Fiber Optic,No Internet,No,1,3.0,1,2.4,32.0,291.82,0,Married,Desktop,No
CUST-03067,66.0,Female,3,99.77,,Month-to-Month,Credit Card,Fiber Optic,No,No,2,3.0,2,1.0,2.0,286.69,1,Married,Mobile,Yes
CUST-03068,42.0,Male,9,84.01,729.2,Month-to-Month,Electronic Check,DSL,No,No,1,4.0,2,15.7,10.0,148.1,2,Married,Tablet,Yes
CUST-03069,45.0,Female,12,,930.23,One Year,Mailed Check,Fiber Optic,Yes,Yes,0,1.0,3,7.6,15.0,188.68,3,Single,Mobile,No
CUST-03070,51.0,Female,39,59.82,2278.98,Month-to-Month,Bank Transfer,DSL,No,No Internet,3,3.0,2,1.2,17.0,264.21,4,Married,Mobile,No
CUST-03071,24.0,Female,35,57.63,2056.25,Month-to-Month,Bank Transfer,Fiber Optic,No,No,0,5.0,2,4.9,55.0,6.99,1,Single,Desktop,Yes
CUST-03072,65.0,Male,6,87.03,519.16,One Year,Bank Transfer,None,No Internet,Yes,1,4.0,3,9.5,22.0,48.7,3,Divorced,Desktop,No
CUST-03073,44.0,Male,22,92.0,2039.73,One Year,Credit Card,Fiber Optic,No,No,0,2.0,3,23.0,50.0,49.5,3,Single,Desktop,No
CUST-03074,64.0,Female,6,69.02,421.7,One Year,Electronic Check,DSL,No Internet,No,1,3.0,1,5.7,71.0,66.17,1,Married,Mobile,Yes
CUST-03075,31.0,Male,72,,,Month-to-Month,Bank Transfer,None,No,No Internet,1,4.0,3,16.0,35.0,121.65,3,Married,Mobile,No
CUST-03076,67.0,Male,72,113.57,8164.3,Two Year,Bank Transfer,Fiber Optic,No,No,1,4.0,3,1.0,3.0,139.0,0,Single,Mobile,No
CUST-03077,52.0,Female,19,59.24,1101.48,One Year,Credit Card,Fiber Optic,No,No,4,3.0,2,49.2,6.0,117.31,4,Married,Mobile,No
CUST-03078,,Male,28,100.06,2760.92,Two Year,Electronic Check,Fiber Optic,No,No,1,4.0,4,53.5,52.0,263.64,2,Single,Desktop,No
CUST-03079,45.0,Male,38,72.33,2677.84,One Year,Electronic Check,DSL,Yes,No Internet,1,2.0,1,11.3,24.0,77.45,2,Single,Mobile,No
CUST-03080,38.0,Male,30,69.18,2019.3,One Year,Electronic Check,Fiber Optic,No,No,2,3.0,5,16.1,21.0,221.64,0,Single,Mobile,Yes
CUST-03081,58.0,Female,28,23.5,639.73,Month-to-Month,Mailed Check,Fiber Optic,No,No,2,4.0,2,21.7,104.0,292.5,1,Single,Tablet,No
CUST-03082,43.0,Female,72,75.4,5348.65,One Year,Credit Card,None,No,No,1,4.0,3,52.8,13.0,196.8,1,Married,Mobile,No
CUST-03083,18.0,Male,21,108.06,2200.15,One Year,Electronic Check,DSL,No,No Internet,0,5.0,1,11.8,1.0,13.42,4,Single,Mobile,No
CUST-03084,26.0,Male,24,96.01,2356.35,Month-to-Month,Electronic Check,Fiber Optic,No,No,3,3.0,3,21.1,8.0,34.16,1,Divorced,Mobile,No
CUST-03085,39.0,Male,45,96.63,4359.56,One Year,Credit Card,None,No Internet,Yes,2,2.0,2,3.2,10.0,251.63,4,Single,Mobile,No
CUST-03086,46.0,Female,26,33.99,861.15,One Year,Credit Card,DSL,No,Yes,2,1.0,5,,21.0,108.24,2,Married,Mobile,No
CUST-03087,41.0,Male,31,53.84,1782.62,One Year,Bank Transfer,None,Yes,Yes,2,3.0,2,18.7,0.0,121.22,2,Single,Desktop,No
CUST-03088,59.0,Female,6,41.32,165.51,Month-to-Month,Mailed Check,DSL,Yes,No Internet,3,3.0,3,38.6,133.0,265.47,2,Married,Mobile,Yes
CUST-03089,18.0,Male,11,49.59,594.27,Month-to-Month,Electronic Check,DSL,Yes,No Internet,2,3.0,1,12.6,1.0,211.67,3,Married,Mobile,Yes
CUST-03090,44.0,Female,3,75.95,222.28,Month-to-Month,Electronic Check,DSL,Yes,No,2,4.0,1,11.5,7.0,213.56,2,Married,Mobile,Yes
CUST-03091,18.0,Male,16,54.48,910.93,One Year,Credit Card,Fiber Optic,Yes,No,3,3.0,5,12.7,33.0,201.83,1,Single,Mobile,No
CUST-03092,52.0,Female,14,74.07,,Month-to-Month,Mailed Check,DSL,No,No,2,2.0,2,31.7,113.0,189.89,2,Married,Desktop,No
CUST-03093,40.0,Male,72,61.85,4359.59,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,1,4.0,4,24.1,21.0,226.54,1,Married,Mobile,Yes
CUST-03094,47.0,Male,22,46.66,1031.29,Two Year,Electronic Check,DSL,Yes,No,0,5.0,1,24.3,12.0,210.21,1,Divorced,Mobile,Yes
CUST-03095,29.0,Female,37,27.54,1035.76,Month-to-Month,Electronic Check,DSL,No Internet,No Internet,0,2.0,3,1.7,5.0,28.57,2,Single,Mobile,Yes
CUST-03096,59.0,Female,9,107.18,855.02,One Year,Credit Card,Fiber Optic,No Internet,Yes,2,2.0,3,21.4,70.0,66.14,0,Divorced,Desktop,Yes
CUST-03097,56.0,Male,42,19.14,901.08,Two Year,Electronic Check,DSL,No,No,6,3.0,5,21.9,1.0,32.63,2,Married,Mobile,No
CUST-03098,,Female,22,18.17,415.3,One Year,Credit Card,DSL,Yes,Yes,0,2.0,2,2.1,2.0,242.38,4,Single,Desktop,No
CUST-03099,40.0,Female,28,100.68,2852.64,One Year,Credit Card,Fiber Optic,No Internet,Yes,2,3.0,1,9.6,1.0,178.59,1,Married,Tablet,No
CUST-03100,50.0,Female,8,117.68,883.16,Two Year,Electronic Check,Fiber Optic,No,No,3,5.0,2,1.5,18.0,289.5,2,Married,Desktop,Yes
CUST-03101,32.0,Male,19,90.71,1758.02,Two Year,Credit Card,DSL,Yes,No,4,5.0,4,7.6,80.0,215.44,2,Single,Desktop,No
CUST-03102,53.0,Female,24,19.53,523.2,One Year,Bank Transfer,Fiber Optic,No,No,1,,1,15.4,24.0,148.6,0,Married,Mobile,No
CUST-03103,65.0,Female,21,40.67,866.75,Month-to-Month,Credit Card,DSL,Yes,No,0,1.0,1,3.7,13.0,279.79,2,Married,Desktop,Yes
CUST-03104,56.0,Male,59,115.18,6795.15,Month-to-Month,Bank Transfer,Fiber Optic,No Internet,No Internet,2,3.0,4,2.1,8.0,289.73,0,Married,Mobile,No
CUST-03105,31.0,Female,54,98.86,5293.76,Two Year,Credit Card,None,No Internet,No Internet,2,4.0,4,15.3,21.0,188.21,1,Single,Desktop,No
CUST-03106,47.0,Male,72,74.68,5366.15,Two Year,Electronic Check,None,Yes,No,5,4.0,1,26.3,17.0,187.82,5,Single,Mobile,No
CUST-03107,23.0,Male,26,41.69,1058.34,Two Year,Credit Card,DSL,No,No,0,,3,2.5,2.0,174.01,1,Married,Desktop,No
CUST-03108,50.0,Female,72,19.44,1428.28,One Year,Electronic Check,Fiber Optic,No,Yes,0,2.0,1,35.2,0.0,25.4,2,Single,Desktop,No
CUST-03109,48.0,Female,42,20.09,801.29,Month-to-Month,Electronic Check,Fiber Optic,No Internet,No,1,3.0,3,20.0,27.0,229.56,1,Single,Desktop,No
CUST-03110,18.0,Male,7,79.2,582.63,Month-to-Month,Bank Transfer,None,No,Yes,2,2.0,2,17.0,58.0,262.94,3,Married,Desktop,Yes
CUST-03111,25.0,Male,13,20.18,220.39,Month-to-Month,Mailed Check,None,Yes,No Internet,1,5.0,1,1.9,28.0,167.28,5,Married,Desktop,Yes
CUST-03112,38.0,Female,6,117.36,691.04,One Year,Credit Card,Fiber Optic,Yes,No,3,4.0,3,39.8,11.0,58.06,4,Single,Tablet,No
CUST-03113,37.0,Male,1,36.34,67.14,Month-to-Month,Credit Card,None,Yes,No Internet,3,3.0,4,9.6,4.0,243.73,3,Single,Desktop,No
CUST-03114,25.0,Female,4,89.07,321.09,Month-to-Month,Credit Card,None,No Internet,No,2,5.0,1,11.5,40.0,268.57,1,Single,Mobile,Yes
CUST-03115,47.0,Female,1,33.51,66.04,Two Year,Bank Transfer,Fiber Optic,No Internet,No Internet,1,5.0,1,10.8,36.0,241.86,6,Single,Mobile,No
CUST-03116,45.0,Male,30,72.01,2187.95,Month-to-Month,Mailed Check,Fiber Optic,No,No Internet,1,3.0,2,11.4,56.0,63.51,2,Single,Desktop,Yes
CUST-03117,39.0,Female,13,26.06,325.23,Two Year,Credit Card,Fiber Optic,Yes,Yes,1,4.0,5,26.0,122.0,65.06,3,Married,Mobile,No
CUST-03118,31.0,Female,8,94.68,815.53,Month-to-Month,Electronic Check,Fiber Optic,No,No,3,3.0,4,1.6,3.0,137.46,1,Married,Mobile,Yes
CUST-03119,56.0,Male,34,76.49,2604.55,Two Year,Electronic Check,Fiber Optic,No,Yes,2,3.0,4,,9.0,47.24,2,Married,Mobile,No
CUST-03120,65.0,Female,42,26.62,1173.15,Month-to-Month,Credit Card,Fiber Optic,Yes,No Internet,1,4.0,2,14.3,12.0,206.24,2,Divorced,Mobile,No
CUST-03121,35.0,Female,72,102.86,7495.59,Month-to-Month,Mailed Check,DSL,No,No,0,5.0,1,1.9,23.0,212.44,3,Married,Mobile,No
CUST-03122,33.0,Female,24,72.7,1732.73,One Year,Mailed Check,None,Yes,Yes,1,4.0,1,13.0,1.0,295.95,2,Divorced,Mobile,No
CUST-03123,48.0,Female,14,110.16,1574.49,Two Year,Mailed Check,None,No,No Internet,0,3.0,4,10.7,9.0,113.6,1,Single,Tablet,No
CUST-03124,36.0,Male,8,109.66,845.4,Month-to-Month,Bank Transfer,DSL,No,No,0,4.0,1,3.8,47.0,217.7,3,Married,Desktop,No
CUST-03125,40.0,Male,6,110.05,608.66,One Year,Credit Card,Fiber Optic,No,No,0,5.0,2,4.5,1.0,149.0,2,Married,Tablet,No
CUST-03126,52.0,Male,5,25.78,119.13,Two Year,Bank Transfer,Fiber Optic,No,No,3,4.0,2,1.4,51.0,48.7,1,Married,Mobile,No
CUST-03127,18.0,Male,12,30.1,293.07,Month-to-Month,Electronic Check,Fiber Optic,No,No Internet,0,3.0,2,18.3,6.0,273.62,3,Single,Mobile,Yes
CUST-03128,60.0,Male,72,116.77,8360.56,Two Year,Bank Transfer,Fiber Optic,No,No Internet,1,5.0,2,2.4,10.0,17.98,2,Single,Tablet,No
CUST-03129,43.0,Female,1,66.76,96.33,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,1,1.0,2,23.3,37.0,12.65,2,Divorced,Desktop,No
CUST-03130,36.0,Female,5,41.82,183.42,Month-to-Month,Electronic Check,Fiber Optic,No,No,1,3.0,2,33.1,43.0,79.46,1,Married,Desktop,No
CUST-03131,40.0,Female,5,94.97,510.38,Month-to-Month,Credit Card,None,No Internet,Yes,0,5.0,2,4.1,7.0,299.87,5,Divorced,Desktop,No
CUST-03132,41.0,Female,30,44.43,1347.87,Month-to-Month,Bank Transfer,Fiber Optic,No,No,3,4.0,4,4.5,15.0,6.24,0,Single,Desktop,No
CUST-03133,18.0,Female,10,90.72,999.76,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,1,4.0,3,2.0,8.0,126.92,2,Married,Desktop,Yes
CUST-03134,62.0,Female,14,101.73,1450.44,Month-to-Month,Credit Card,Fiber Optic,No,No,1,2.0,1,11.7,21.0,155.6,2,Single,Mobile,Yes
CUST-03135,42.0,Female,3,96.43,345.0,Month-to-Month,Bank Transfer,None,Yes,No,1,4.0,1,50.0,31.0,94.4,2,Divorced,Desktop,Yes
CUST-03136,48.0,Male,12,45.4,564.89,One Year,Credit Card,DSL,Yes,No,1,5.0,1,4.2,9.0,211.67,4,Married,Desktop,No
CUST-03137,55.0,Female,2,58.16,131.89,One Year,Bank Transfer,Fiber Optic,No,,2,,2,2.6,18.0,111.96,1,Divorced,Mobile,Yes
CUST-03138,,Female,18,59.33,1126.18,One Year,Bank Transfer,None,No,No,3,3.0,3,14.0,23.0,198.45,3,Single,Mobile,Yes
CUST-03139,48.0,Male,2,67.13,167.7,Month-to-Month,Credit Card,Fiber Optic,No Internet,Yes,1,3.0,1,29.1,,103.2,1,Single,Desktop,No
CUST-03140,38.0,Female,37,34.74,1295.88,Two Year,Credit Card,None,No,No,5,3.0,1,30.6,21.0,44.95,1,Divorced,Tablet,No
CUST-03141,53.0,Female,20,63.25,1275.28,Month-to-Month,Electronic Check,DSL,No,No,1,4.0,2,6.4,4.0,168.73,2,Single,Mobile,Yes
CUST-03142,18.0,Male,30,69.08,2099.31,Month-to-Month,Bank Transfer,None,No,No,1,3.0,3,23.2,1.0,165.82,4,Married,Desktop,No
CUST-03143,40.0,Female,13,71.17,891.64,One Year,Credit Card,Fiber Optic,No,No,3,3.0,2,13.5,1.0,79.03,4,Divorced,Mobile,No
CUST-03144,33.0,Male,11,99.99,1064.2,One Year,Mailed Check,None,No,No,2,3.0,2,19.8,108.0,108.38,0,Single,Desktop,No
CUST-03145,,Male,2,69.73,210.73,Month-to-Month,Electronic Check,Fiber Optic,No,No,3,4.0,4,16.9,2.0,130.55,0,Married,Desktop,Yes
CUST-03146,48.0,Female,17,41.08,791.58,Month-to-Month,Credit Card,DSL,No,Yes,1,3.0,2,2.0,14.0,168.74,1,Married,Tablet,No
CUST-03147,32.0,Female,17,84.31,1386.83,Two Year,Mailed Check,Fiber Optic,Yes,No,3,4.0,2,6.6,47.0,192.72,2,Married,Tablet,No
CUST-03148,32.0,Female,15,97.73,1432.5,One Year,Credit Card,Fiber Optic,No Internet,No,0,4.0,1,21.6,57.0,37.27,1,Married,Mobile,No
CUST-03149,40.0,Female,32,49.94,1655.21,Month-to-Month,Credit Card,Fiber Optic,No,Yes,3,4.0,3,21.4,9.0,43.59,1,Married,Mobile,Yes
CUST-03150,29.0,Male,42,82.53,3492.94,Two Year,Mailed Check,Fiber Optic,No,Yes,0,5.0,2,2.0,30.0,109.94,2,Divorced,Desktop,No
CUST-03151,53.0,Female,33,32.69,1112.59,Month-to-Month,Credit Card,Fiber Optic,No,Yes,2,5.0,1,9.3,38.0,124.77,2,Single,Desktop,Yes
CUST-03152,36.0,Female,3,52.19,201.4,One Year,Mailed Check,DSL,No,Yes,1,5.0,1,30.5,74.0,99.56,2,Married,Desktop,No
CUST-03153,18.0,Female,23,108.92,2493.12,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,1,5.0,1,23.5,65.0,193.97,5,Married,Mobile,No
